Game,Console,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Last Update,Stripped Sales,,No errors,Number Conversion,Total
Islanders: Console Edition,PS5_b,Coatsink Software,GrizzlyGames,,,,,,,,,,8/26/2021,11/8/2021,#VALUE!,,0,0,
No More Heroes III,NS_b,Marvelous,Grasshopper Manufacture,,,,,,,,,,8/27/2021,10/30/2019,#VALUE!,,0,0,
Big Rumble Creed Champions Boxing,NS_b,Unknown,Survios,,,,,,,,,,9/3/2021,6/12/2021,#VALUE!,,0,0,
The Medium,PS5_b,Bloober Team S.A.,Bloober Team,,,,,,,,,,9/3/2021,6/16/2021,#VALUE!,,0,0,
Sonic Colors Ultimate,NS_b,Sega,Sonic Team,,,,,,,,,,9/7/2021,6/15/2021,#VALUE!,,0,0,
NBA 2K22,All_b,2K Sports,Visual Concepts,,,,10.00m,,,,,,9/10/2021,9/21/2021,#VALUE!,,0,0,
Tales of Arise,All_b,Bandai Namco Entertainment,Bandai Namco Games,,,,2.00m,,,,,,9/10/2021,9/16/2021,#VALUE!,,0,0,
WarioWare: Get It Together!,NS_b,Nintendo,Nintendo,,,,1.34m,,,,,,9/10/2021,6/16/2021,#VALUE!,,0,0,
Lost in Random,NS_b,Electronic Arts,Zoink Games,,,,,,,,,,9/10/2021,6/19/2020,#VALUE!,,0,0,
Lost in Random,PS4_b,Electronic Arts,Zoink Games,,,,,,,,,,9/10/2021,6/19/2020,#VALUE!,,0,0,
Lost in Random,PC_b,Electronic Arts,Zoink Games,,,,,,,,,,9/10/2021,6/19/2020,#VALUE!,,0,0,
Tales of Arise,XS_b,Bandai Namco,Bandai Namco Studios,,,,,,,,,,9/10/2021,6/10/2021,#VALUE!,,0,0,
Tales of Arise,PS5_b,Bandai Namco,Bandai Namco Studios,8.5,,,,,,,,,9/10/2021,6/10/2021,#VALUE!,,0,0,
Cruis'n Blast,NS_b,Nintendo,Nintendo,,,,,,,,,,9/14/2021,11/6/2021,#VALUE!,,0,0,
Deathloop,PC_b,Bethesda Softworks,Arkane Studios,7,,,,,,,,,9/14/2021,6/9/2019,#VALUE!,,0,0,
Story of Seasons: Pioneers of Olive Town,All_b,Xseed Games,Marvelous,,,,1.00m,,,,,,9/15/2021,10/5/2021,#VALUE!,,0,0,
Nexomon,NS_b,PQube,"LIME TURTLE, INC.",,,,,,,,,,9/17/2021,11/7/2021,#VALUE!,,0,0,
Kena: Bridge of Spirits,PS4_b,Ember Lab,Ember Lab,,,,,,,,,,9/21/2021,2/10/2021,#VALUE!,,0,0,
Street Outlaws 2: Winner Takes All,PS5_b,GameMill Entertainment,Team6 Game Studios,,,,,,,,,,9/21/2021,10/30/2021,#VALUE!,,0,0,
Street Outlaws 2: Winner Takes All,XS_b,GameMill Entertainment,Team6 Game Studios,,,,,,,,,,9/21/2021,10/30/2021,#VALUE!,,0,0,
Street Outlaws 2: Winner Takes All,PS4_b,GameMill Entertainment,Team6 Game Studios,,,,,,,,,,9/21/2021,10/30/2021,#VALUE!,,0,0,
Street Outlaws 2: Winner Takes All,XOne_b,GameMill Entertainment,Team6 Game Studios,,,,,,,,,,9/21/2021,10/30/2021,#VALUE!,,0,0,
Street Outlaws 2: Winner Takes All,NS_b,GameMill Entertainment,Team6 Game Studios,,,,,,,,,,9/21/2021,10/30/2021,#VALUE!,,0,0,
Potion Craft: The Alchemist Simulator,PC_b,TinyBuild Games,niceplay games,,,,0.10m,,,,,,9/21/2021,9/28/2021,#VALUE!,,0,0,
Diablo II: Resurrected,All_b,Blizzard Entertainment,Vicarious Visions,,,,5.00m,,,,,,9/23/2021,4/17/2022,#VALUE!,,0,0,
Actraiser Renaissance,NS_b,Square Enix,Square Enix,,,,,,,,,,9/23/2021,11/6/2021,#VALUE!,,0,0,
Diablo II: Resurrected,XS_b,Blizzard Entertainment,Vicarious Visions,,,,,,,,,,9/23/2021,2/20/2021,#VALUE!,,0,0,
Diablo II: Resurrected,XOne_b,Blizzard Entertainment,Vicarious Visions,,,,,,,,,,9/23/2021,2/20/2021,#VALUE!,,0,0,
Diablo II: Resurrected,PS5_b,Blizzard Entertainment,Vicarious Visions,,,,,,,,,,9/23/2021,2/20/2021,#VALUE!,,0,0,
Diablo II: Resurrected,PS4_b,Blizzard Entertainment,Vicarious Visions,,,,,,,,,,9/23/2021,2/20/2021,#VALUE!,,0,0,
Diablo II: Resurrected,PC_b,Blizzard Entertainment,Vicarious Visions,,,,,,,,,,9/23/2021,2/20/2021,#VALUE!,,0,0,
Diablo II: Resurrected,NS_b,Blizzard Entertainment,Vicarious Visions,,,,,,,,,,9/23/2021,2/20/2021,#VALUE!,,0,0,
Knockout Home Fitness,NS_b,Xseed Games,Pocket,,,,,,,,,,9/28/2021,6/15/2021,#VALUE!,,0,0,
Let's Build a Zoo,PS5_b,No More Robots,Springloaded,,,,,,,,,,9/29/2021,10/3/2022,#VALUE!,,0,0,
Let's Build a Zoo,NS_b,No More Robots,Springloaded,,,,,,,,,,9/29/2021,10/3/2022,#VALUE!,,0,0,
Hot Wheels Unleashed,All_b,Milestone,Milestone,,,,2.00m,,,,,,9/30/2021,12/22/2021,#VALUE!,,0,0,
Melty Blood: Type Lumina,All_b,Delightworks,French-Bread,,,,0.40m,,,,,,9/30/2021,3/15/2022,#VALUE!,,0,0,
FIFA 22,All_b,EA Sports,Electronic Arts,,,,,,,,,,10/1/2021,9/21/2021,#VALUE!,,0,0,
Alan Wake Remastered,PS4_b,Epic Games,Remedy Entertainment,,,,,,,,,,10/5/2021,9/11/2021,#VALUE!,,0,0,
Nickelodeon All-Star Brawl,XS_b,GameMill Entertainment,Ludosity,,,,,,,,,,10/5/2021,2/27/2022,#VALUE!,,0,0,
Nickelodeon All-Star Brawl,XOne_b,GameMill Entertainment,Ludosity,,,,,,,,,,10/5/2021,2/27/2022,#VALUE!,,0,0,
Nickelodeon All-Star Brawl,PS5_b,GameMill Entertainment,Ludosity,,7,,,,,,,,10/5/2021,2/27/2022,#VALUE!,,0,0,
Nickelodeon All-Star Brawl,PS4_b,GameMill Entertainment,Ludosity,,,,,,,,,,10/5/2021,2/27/2022,#VALUE!,,0,0,
Nickelodeon All-Star Brawl,PC_b,GameMill Entertainment,Ludosity,,,,,,,,,,10/5/2021,2/27/2022,#VALUE!,,0,0,
Nickelodeon All-Star Brawl,NS_b,GameMill Entertainment,Ludosity,,,,,,,,,,10/5/2021,2/27/2022,#VALUE!,,0,0,
Far Cry 6,All_b,Ubisoft,Ubisoft Toronto,,,,,,,,,,10/7/2021,10/28/2020,#VALUE!,,0,0,
Metroid Dread,NS_b,Nintendo,Nintendo,9,,,3.04m,,,,,,10/8/2021,6/15/2021,#VALUE!,,0,0,
Tetris Effect: Connected,NS_b,Enhance,"Tetris Online, Inc",,,,,,,,,,10/8/2021,11/6/2021,#VALUE!,,0,0,
The Idolmaster: Starlit Season,All_b,Bandai Namco,"ILCA, Inc.",,,,0.10m,,,,,,10/14/2021,10/20/2021,#VALUE!,,0,0,
Demon Slayer: Kimetsu no Yaiba Ã¢â‚¬â€œ The Hinokami Chronicles,All_b,Sega,CyberConnect2,,,,3.00m,,,,,,10/15/2021,1/4/2022,#VALUE!,,0,0,
Escape Simulator,PC_b,Pine Studio,Pine Studio,,,,1.00m,,,,,,10/19/2021,5/2/2022,#VALUE!,,0,0,
LEGO Star Wars: The Skywalker Saga,XOne_b,Warner Bros. Interactive Entertainment,TT Fusion,,,,,,,,,,10/20/2021,6/10/2019,#VALUE!,,0,0,
LEGO Star Wars: The Skywalker Saga,PC_b,Warner Bros. Interactive Entertainment,TT Fusion,,,,,,,,,,10/20/2021,6/10/2019,#VALUE!,,0,0,
LEGO Star Wars: The Skywalker Saga,NS_b,Warner Bros. Interactive Entertainment,TT Fusion,,,,,,,,,,10/20/2021,6/10/2019,#VALUE!,,0,0,
LEGO Star Wars: The Skywalker Saga,PS4_b,Warner Bros. Interactive Entertainment,TT Fusion,,,,,,,,,,10/20/2021,6/10/2019,#VALUE!,,0,0,
My Friend Peppa Pig,NS_b,Outright Games,Petoons Studio,,,,,,,,,,10/22/2021,8/11/2022,#VALUE!,,0,0,
Spacebase Startopia,XOne_b,Kalypso Media,Realmforge Studios,,,,,,,,,,10/23/2021,7/27/2020,#VALUE!,,0,0,
Spacebase Startopia,PS4_b,Kalypso Media,Realmforge Studios,,,,,,,,,,10/23/2021,7/27/2020,#VALUE!,,0,0,
Spacebase Startopia,PC_b,Kalypso Media,Realmforge Studios,,,,,,,,,,10/23/2021,7/27/2020,#VALUE!,,0,0,
Marvel's Guardians of the Galaxy,PS4_b,Square Enix,Eidos Montreal,,,,,,,,,,10/26/2021,6/13/2021,#VALUE!,,0,0,
Marvel's Guardians of the Galaxy,PS5_b,Square Enix,Eidos Montreal,,,,,,,,,,10/26/2021,6/13/2021,#VALUE!,,0,0,
Marvel's Guardians of the Galaxy,XOne_b,Square Enix,Eidos Montreal,,,,,,,,,,10/26/2021,6/13/2021,#VALUE!,,0,0,
Marvel's Guardians of the Galaxy,XS_b,Square Enix,Eidos Montreal,,,,,,,,,,10/26/2021,6/13/2021,#VALUE!,,0,0,
Marvel's Guardians of the Galaxy,PC_b,Square Enix,Eidos Montreal,,,9.7,,,,,,,10/26/2021,6/13/2021,#VALUE!,,0,0,
Marvel's Guardians of the Galaxy,NS_b,Square Enix,Eidos Montreal,,,,,,,,,,10/26/2021,6/15/2021,#VALUE!,,0,0,
Super Robot Wars 30,NS_b,Bandai Namco Entertainment,B.B. Studio,,,,,,,,,,10/27/2021,9/6/2022,#VALUE!,,0,0,
Super Robot Wars 30,WinP_b,Bandai Namco Entertainment,B.B. Studio,,,,,,,,,,10/27/2021,9/5/2022,#VALUE!,,0,0,
Fatal Frame: Maiden of Black Water,All_b,Koei Tecmo,Koei Tecmo Games,,,,0.34m,,,,,,10/28/2021,2/28/2022,#VALUE!,,0,0,
Mario Party Superstars,NS_b,Nintendo,Nintendo,8,,,10.17m,,,,,,10/29/2021,6/15/2021,#VALUE!,,0,0,
The Suicide of Rachel Foster,NS_b,Daedalic Entertainment,Daedalic Entertainment,,,,,,,,,,10/31/2021,7/2/2023,#VALUE!,,0,0,
Unpacking,All_b,Humble Bundle,Witch Beam,,,,1.00m,,,,,,11/2/2021,12/14/2021,#VALUE!,,0,0,
Just Dance 2022,All_b,Ubisoft,Ubisoft,,,,,,,,,,11/4/2021,9/21/2021,#VALUE!,,0,0,
Let's Build a Zoo,PC_b,No More Robots,Springloaded,,,,,,,,,,11/5/2021,10/3/2022,#VALUE!,,0,0,
Blue Reflection: Second Light,PS4_b,Koei Tecmo,Gust,,,,,,,,,,11/9/2021,11/10/2021,#VALUE!,,0,0,
Forza Horizon 5,XS_b,Xbox Game Studios,Playground Games,,,,,,,,,,11/9/2021,1/16/2022,#VALUE!,,0,0,
Forza Horizon 5,PC_b,Xbox Game Studios,Playground Games,,,,,,,,,,11/9/2021,1/16/2022,#VALUE!,,0,0,
Jurassic World Evolution 2,XS_b,Frontier Developments,Frontier Developments,,,,,,,,,,11/9/2021,6/10/2021,#VALUE!,,0,0,
Jurassic World Evolution 2,XOne_b,Frontier Developments,Frontier Developments,,,,,,,,,,11/9/2021,6/10/2021,#VALUE!,,0,0,
Jurassic World Evolution 2,PS5_b,Frontier Developments,Frontier Developments,,,,,,,,,,11/9/2021,6/10/2021,#VALUE!,,0,0,
Jurassic World Evolution 2,PS4_b,Frontier Developments,Frontier Developments,,,,,,,,,,11/9/2021,6/10/2021,#VALUE!,,0,0,
Jurassic World Evolution 2,PC_b,Frontier Developments,Frontier Developments,,,,,,,,,,11/9/2021,6/10/2021,#VALUE!,,0,0,
Blue Reflection: Second Light,All_b,Koei Tecmo,Gust,,,,0.12m,,,,,,11/9/2021,2/28/2022,#VALUE!,,0,0,
Shin Megami Tensei V,NS_b,Sega,Atlus,8,,,1.10m,,,,,,11/11/2021,12/8/2021,#VALUE!,,0,0,
Grand Theft Auto: The Trilogy Ã¢â‚¬â€œ The Definitive Edition,All_b,Rockstar Games,Grove Street Games,,,,,,,,,,11/11/2021,12/23/2021,#VALUE!,,0,0,
PokÃƒÂ©mon Brilliant Diamond / Shining Pearl,NS_b,Nintendo,Game Freak,2.5,,,15.06m,,,,,,11/19/2021,2/26/2021,#VALUE!,,0,0,
NASCAR Heat Ultimate Edition+,NS_b,Motorsport Games,704Games,,,,,,,,,,11/19/2021,1/4/2022,#VALUE!,,0,0,
Nerf Legends,NS_b,GameMill Entertainment,FUN Labs,,,,,,,,,,11/19/2021,6/11/2022,#VALUE!,,0,0,
Nerf Legends,PS5_b,GameMill Entertainment,FUN Labs,,,,,,,,,,11/19/2021,12/4/2021,#VALUE!,,0,0,
EDGE,WiiU_b,Two Tribes,Mobigame,,,,,,,,,,11/21/2021,4/17/2022,#VALUE!,,0,0,
Farming Simulator 22,All_b,Giants Software,Giants Software,,,,3.00m,,,,,,11/22/2021,12/1/2021,#VALUE!,,0,0,
Street Outlaws 2: Winner Takes All - Blazing Freedom Bundle,PS5_b,GameMill Entertainment,Team6 Game Studios,,,,,,,,,,11/25/2021,1/15/2022,#VALUE!,,0,0,
Street Outlaws 2: Winner Takes All - Blazing Freedom Bundle,PS4_b,GameMill Entertainment,Team6 Game Studios,,,,,,,,,,11/25/2021,1/21/2022,#VALUE!,,0,0,
Street Outlaws 2: Winner Takes All - Lizzy Musi Bundle,PS5_b,GameMill Entertainment,Team6 Game Studios,,,,,,,,,,11/25/2021,1/15/2022,#VALUE!,,0,0,
Street Outlaws 2: Winner Takes All - Lizzy Musi Bundle,PS4_b,GameMill Entertainment,Team6 Game Studios,,,,,,,,,,11/25/2021,1/21/2022,#VALUE!,,0,0,
Street Outlaws 2: Winner Takes All - Ryan Martin Bundle,PS5_b,GameMill Entertainment,Team6 Game Studios,,,,,,,,,,11/25/2021,1/15/2022,#VALUE!,,0,0,
Street Outlaws 2: Winner Takes All - Ryan Martin Bundle,PS4_b,GameMill Entertainment,Team6 Game Studios,,,,,,,,,,11/25/2021,1/21/2022,#VALUE!,,0,0,
Street Outlaws 2: Winner Takes All - Skull Noir Bundle,PS5_b,GameMill Entertainment,Team6 Game Studios,,,,,,,,,,11/25/2021,1/15/2022,#VALUE!,,0,0,
Street Outlaws 2: Winner Takes All - Skull Noir Bundle,PS4_b,GameMill Entertainment,Team6 Game Studios,,,,,,,,,,11/25/2021,1/21/2022,#VALUE!,,0,0,
Street Outlaws 2: Winner Takes All - Stargazer Bundle,PS5_b,GameMill Entertainment,Team6 Game Studios,,,,,,,,,,11/25/2021,1/15/2022,#VALUE!,,0,0,
Street Outlaws 2: Winner Takes All - Stargazer Bundle,PS4_b,GameMill Entertainment,Team6 Game Studios,,,,,,,,,,11/25/2021,1/21/2022,#VALUE!,,0,0,
Street Outlaws 2: Winner Takes All - Steel Thunder Bundle,PS5_b,GameMill Entertainment,Team6 Game Studios,,,,,,,,,,11/25/2021,1/15/2022,#VALUE!,,0,0,
Street Outlaws 2: Winner Takes All - Steel Thunder Bundle,PS4_b,GameMill Entertainment,Team6 Game Studios,,,,,,,,,,11/25/2021,1/21/2022,#VALUE!,,0,0,
Street Outlaws 2: Winner Takes All - The 70s Bundle,PS5_b,GameMill Entertainment,Team6 Game Studios,,,,,,,,,,11/25/2021,1/15/2022,#VALUE!,,0,0,
Street Outlaws 2: Winner Takes All - The 70s Bundle,PS4_b,GameMill Entertainment,Team6 Game Studios,,,,,,,,,,11/25/2021,1/21/2022,#VALUE!,,0,0,
Street Outlaws 2: Winner Takes All - The 80s Bundle,PS5_b,GameMill Entertainment,Team6 Game Studios,,,,,,,,,,11/25/2021,1/15/2022,#VALUE!,,0,0,
Street Outlaws 2: Winner Takes All - The 80s Bundle,PS4_b,GameMill Entertainment,Team6 Game Studios,,,,,,,,,,11/25/2021,1/21/2022,#VALUE!,,0,0,
Stray,PS5_b,Annapurna Interactive,Blue Twelve Studio,7,,,,,,,,,12/1/2021,6/11/2020,#VALUE!,,0,0,
Wartales,PC_b,Shiro Games,Shiro Games,,,,0.60m,,,,,,12/1/2021,2/9/2022,#VALUE!,,0,0,
30XX,PC_b,Batterystaple Games,Batterystaple Games,7.5,,,,,,,,,12/1/2021,8/26/2020,#VALUE!,,0,0,
As Dusk Falls,XS_b,Xbox Game Studios,Interior/Night,,,,,,,,,,12/1/2021,7/23/2020,#VALUE!,,0,0,
Balan Wonderworld,XS_b,Square Enix,Square Enix,,,,,,,,,,12/1/2021,7/23/2020,#VALUE!,,0,0,
Balan Wonderworld,XOne_b,Square Enix,Square Enix,,,,,,,,,,12/1/2021,7/23/2020,#VALUE!,,0,0,
Balan Wonderworld,PS5_b,Square Enix,Square Enix,,,,,,,,,,12/1/2021,7/23/2020,#VALUE!,,0,0,
Balan Wonderworld,PS4_b,Square Enix,Square Enix,,,,,,,,,,12/1/2021,7/23/2020,#VALUE!,,0,0,
Balan Wonderworld,PC_b,Square Enix,Square Enix,,,,,,,,,,12/1/2021,7/23/2020,#VALUE!,,0,0,
Battlefield VI,XS_b,Electronic Arts,EA DICE,,,,,,,,,,12/1/2021,6/18/2020,#VALUE!,,0,0,
Battlefield VI,PS5_b,Electronic Arts,EA DICE,,,,,,,,,,12/1/2021,6/18/2020,#VALUE!,,0,0,
Battlefield VI,PC_b,Electronic Arts,EA DICE,,,,,,,,,,12/1/2021,6/18/2020,#VALUE!,,0,0,
Bless Unleashed,PC_b,Neowiz Corporation,Round8 Studio,,,,,,,,,,12/1/2021,9/29/2020,#VALUE!,,0,0,
Blue Fire,XOne_b,Graffiti,Robi Studios,,,,,,,,,,12/1/2021,8/4/2020,#VALUE!,,0,0,
Blue Fire,PS4_b,Graffiti,Robi Studios,,,,,,,,,,12/1/2021,8/4/2020,#VALUE!,,0,0,
Blue Fire,PC_b,Graffiti,Robi Studios,,,,,,,,,,12/1/2021,8/4/2020,#VALUE!,,0,0,
Bright Memory Infinite,XS_b,Playism,FYQD Personal Studio,,,,,,,,,,12/1/2021,6/17/2021,#VALUE!,,0,0,
Bright Memory: Infinite,PS4_b,Playism,FYQD Personal Studio,,,,,,,,,,12/1/2021,3/20/2019,#VALUE!,,0,0,
Bright Memory: Infinite,XOne_b,Playism,FYQD Personal Studio,,,,,,,,,,12/1/2021,3/20/2019,#VALUE!,,0,0,
Bright Memory: Infinite,PC_b,Playism,FYQD Personal Studio,,,,,,,,,,12/1/2021,3/20/2019,#VALUE!,,0,0,
Carrion,PS4_b,Devolver Digital,Phobia Game Studio,,,,,,,,,,12/1/2021,5/23/2020,#VALUE!,,0,0,
Control,XS_b,505 Games,Remedy,,,,,,,,,,12/1/2021,6/13/2020,#VALUE!,,0,0,
Control,PS5_b,505 Games,Remedy,,,,,,,,,,12/1/2021,6/13/2020,#VALUE!,,0,0,
CrossfireX,XS_b,Smilegate Megaport,Remedy Entertainment,,,,,,,,,,12/1/2021,8/12/2020,#VALUE!,,0,0,
CrossfireX,XOne_b,Smilegate Megaport,Remedy Entertainment,,,,,,,,,,12/1/2021,8/12/2020,#VALUE!,,0,0,
Cyberpunk 2077,XS_b,CD Projekt Red Studio,CD Projekt Red Studio,,,,,,,,,,12/1/2021,6/18/2020,#VALUE!,,0,0,
Cyberpunk 2077,PS5_b,CD Projekt Red Studio,CD Projekt Red Studio,,,,,,,,,,12/1/2021,6/18/2020,#VALUE!,,0,0,
Demon Turf,XS_b,Fabraz,Fabraz,,,,,,,,,,12/1/2021,6/18/2020,#VALUE!,,0,0,
Demon Turf,XOne_b,Fabraz,Fabraz,,,,,,,,,,12/1/2021,6/18/2020,#VALUE!,,0,0,
Demon Turf,PC_b,Fabraz,Fabraz,,,,,,,,,,12/1/2021,6/18/2020,#VALUE!,,0,0,
Demon Turf,NS_b,Fabraz,Fabraz,,,,,,,,,,12/1/2021,6/18/2020,#VALUE!,,0,0,
Destiny 2,XS_b,Bungie Software,Bungie,,,,,,,,,,12/1/2021,6/13/2020,#VALUE!,,0,0,
Destiny 2,PS5_b,Bungie Software,Bungie,,,,,,,,,,12/1/2021,6/13/2020,#VALUE!,,0,0,
Dustborn,XS_b,Red Thread Games,Red Thread Games,,,,,,,,,,12/1/2021,6/18/2020,#VALUE!,,0,0,
Dustborn,PS5_b,Red Thread Games,Red Thread Games,,,,,,,,,,12/1/2021,6/18/2020,#VALUE!,,0,0,
Dustborn,PC_b,Red Thread Games,Red Thread Games,,,,,,,,,,12/1/2021,6/18/2020,#VALUE!,,0,0,
Dying Light 2 Stay Human,XS_b,Techland,Techland,6,,,,,,,,,12/1/2021,6/15/2021,#VALUE!,,0,0,
Dying Light 2 Stay Human,PS5_b,Techland,Techland,,,,,,,,,,12/1/2021,6/15/2021,#VALUE!,,0,0,
Echo Generation,XOne_b,Cococucumber,Cococucumber,,,,,,,,,,12/1/2021,7/23/2020,#VALUE!,,0,0,
Echo Generation,XS_b,Cococucumber,Cococucumber,,,,,,,,,,12/1/2021,7/23/2020,#VALUE!,,0,0,
Echo Generation,PC_b,Cococucumber,Cococucumber,,,,,,,,,,12/1/2021,7/23/2020,#VALUE!,,0,0,
Everwild,PC_b,Xbox Game Studios,Rare Ltd.,,,,,,,,,,12/1/2021,7/23/2020,#VALUE!,,0,0,
Exomecha,XS_b,TwistedRed,TwistedRed,,,,,,,,,,12/1/2021,7/23/2020,#VALUE!,,0,0,
Exomecha,XOne_b,TwistedRed,TwistedRed,,,,,,,,,,12/1/2021,7/23/2020,#VALUE!,,0,0,
Exomecha,PC_b,TwistedRed,TwistedRed,,,,,,,,,,12/1/2021,7/23/2020,#VALUE!,,0,0,
Fable,XS_b,Xbox Game Studios,Playground Games,,,,,,,,,,12/1/2021,7/23/2020,#VALUE!,,0,0,
Flipper Mechanic,XS_b,SimFabric,SimFabric,,,,,,,,,,12/1/2021,6/15/2020,#VALUE!,,0,0,
Flipper Mechanic,XOne_b,SimFabric,SimFabric,,,,,,,,,,12/1/2021,6/15/2020,#VALUE!,,0,0,
Flipper Mechanic,PS5_b,SimFabric,SimFabric,,,,,,,,,,12/1/2021,6/15/2020,#VALUE!,,0,0,
Flipper Mechanic,PS4_b,SimFabric,SimFabric,,,,,,,,,,12/1/2021,6/15/2020,#VALUE!,,0,0,
Flipper Mechanic,PC_b,SimFabric,SimFabric,,,,,,,,,,12/1/2021,6/15/2020,#VALUE!,,0,0,
Flipper Mechanic,NS_b,SimFabric,SimFabric,,,,,,,,,,12/1/2021,6/15/2020,#VALUE!,,0,0,
Ghostwire Tokyo,PC_b,Bethesda Softworks,Tango Gameworks,,,,,,,,,,12/1/2021,6/9/2019,#VALUE!,,0,0,
Ghostwire Tokyo,PS5_b,Bethesda Softworks,Tango Gameworks,5,,,,,,,,,12/1/2021,6/12/2020,#VALUE!,,0,0,
Goodbye Volcano High,PS4_b,KO_OP Mode,KO_OP Mode,,,,,,,,,,12/1/2021,6/11/2020,#VALUE!,,0,0,
Goodbye Volcano High,PS5_b,KO_OP Mode,KO_OP Mode,,,,,,,,,,12/1/2021,6/11/2020,#VALUE!,,0,0,
Goodbye Volcano High,PC_b,KO_OP Mode,KO_OP Mode,,,,,,,,,,12/1/2021,6/11/2020,#VALUE!,,0,0,
Gothic (2021),XS_b,THQ,THQ,,,,,,,,,,12/1/2021,6/18/2020,#VALUE!,,0,0,
Gothic (2021),PS5_b,THQ,THQ,,,,,,,,,,12/1/2021,6/18/2020,#VALUE!,,0,0,
Gothic (2021),PC_b,THQ,THQ,,,,,,,,,,12/1/2021,6/18/2020,#VALUE!,,0,0,
Grand Theft Auto V,PS5_b,Rockstar Games,Rockstar Games,,,,,,,,,,12/1/2021,6/11/2020,#VALUE!,,0,0,
Grand Theft Auto V,XS_b,Rockstar Games,Rockstar Games,,,,,,,,,,12/1/2021,6/12/2020,#VALUE!,,0,0,
Hitman 3,PS5_b,IO Interactive,IO Interactive,,,,,,,,,,12/1/2021,6/11/2020,#VALUE!,,0,0,
Hitman 3,XS_b,IO Interactive,IO Interactive,,,,,,,,,,12/1/2021,6/12/2020,#VALUE!,,0,0,
Hitman 3,XOne_b,IO Interactive,IO Interactive,,,,,,,,,,12/1/2021,6/12/2020,#VALUE!,,0,0,
Hitman 3,PS4_b,IO Interactive,IO Interactive,7,,,,,,,,,12/1/2021,6/12/2020,#VALUE!,,0,0,
Hitman 3,PC_b,IO Interactive,IO Interactive,,,,,,,,,,12/1/2021,6/12/2020,#VALUE!,,0,0,
Hogwarts Legacy,XS_b,Warner Bros. Interactive Entertainment,Avalanche Software,,,,,,,,,,12/1/2021,9/16/2020,#VALUE!,,0,0,
Hogwarts Legacy,XOne_b,Warner Bros. Interactive Entertainment,Avalanche Software,,,,,,,,,,12/1/2021,9/16/2020,#VALUE!,,0,0,
Hogwarts Legacy,PS4_b,Warner Bros. Interactive Entertainment,Avalanche Software,,,,,,,,,,12/1/2021,9/16/2020,#VALUE!,,0,0,
Hogwarts Legacy,PC_b,Warner Bros. Interactive Entertainment,Avalanche Software,8,,,,,,,,,12/1/2021,9/16/2020,#VALUE!,,0,0,
Kena: Bridge of Spirits,PS5_b,Ember Lab,Ember Lab,8,,,,,,,,,12/1/2021,6/11/2020,#VALUE!,,0,0,
Kena: Bridge of Spirits,PC_b,Ember Lab,Ember Lab,,,,,,,,,,12/1/2021,6/12/2020,#VALUE!,,0,0,
Metal: Hellsinger,XS_b,Funcom,The Outsiders,,,,,,,,,,12/1/2021,6/18/2020,#VALUE!,,0,0,
Metal: Hellsinger,XOne_b,Funcom,The Outsiders,,,,,,,,,,12/1/2021,6/18/2020,#VALUE!,,0,0,
Metal: Hellsinger,PS5_b,Funcom,The Outsiders,,,,,,,,,,12/1/2021,6/18/2020,#VALUE!,,0,0,
Metal: Hellsinger,PS4_b,Funcom,The Outsiders,,,,,,,,,,12/1/2021,6/18/2020,#VALUE!,,0,0,
Metal: Hellsinger,PC_b,Funcom,The Outsiders,,,,,,,,,,12/1/2021,6/18/2020,#VALUE!,,0,0,
MicroMan,XS_b,Glob Games Studio,Glob Games Studio,,,,,,,,,,12/1/2021,6/14/2020,#VALUE!,,0,0,
MicroMan,PS5_b,Glob Games Studio,Glob Games Studio,,,,,,,,,,12/1/2021,6/14/2020,#VALUE!,,0,0,
MicroMan,NS_b,Glob Games Studio,Glob Games Studio,,,,,,,,,,12/1/2021,6/14/2020,#VALUE!,,0,0,
MicroMan,PC_b,Glob Games Studio,Glob Games Studio,,,,,,,,,,12/1/2021,6/14/2020,#VALUE!,,0,0,
Oddworld: Soulstorm,PS5_b,Oddworld Inhabitants,Oddworld Inhabitants,,,,,,,,,,12/1/2021,6/14/2020,#VALUE!,,0,0,
Oddworld: Soulstorm,PS4_b,Oddworld Inhabitants,Oddworld Inhabitants,7,,,,,,,,,12/1/2021,6/14/2020,#VALUE!,,0,0,
Oddworld: Soulstorm,PC_b,Oddworld Inhabitants,Oddworld Inhabitants,,,,,,,,,,12/1/2021,6/14/2020,#VALUE!,,0,0,
Orphan of the Machine,XS_b,Dynamic Voltage Games,Dynamic Voltage Games,,,,,,,,,,12/1/2021,6/17/2020,#VALUE!,,0,0,
Phantasy Star Online 2: New Genesis,XS_b,Sega,Sega,,,,,,,,,,12/1/2021,7/23/2020,#VALUE!,,0,0,
Phantasy Star Online 2: New Genesis,XOne_b,Sega,Sega,,,,,,,,,,12/1/2021,7/23/2020,#VALUE!,,0,0,
Phantasy Star Online 2: New Genesis,PC_b,Sega,Sega,,,,,,,,,,12/1/2021,7/23/2020,#VALUE!,,0,0,
Planet Coaster: Console Edition,XS_b,Frontier Developments,Frontier Developments,,,,,,,,,,12/1/2021,6/17/2020,#VALUE!,,0,0,
