Game,Console,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Last Update,Stripped Sales,,No errors,Number Conversion,Total
Yu-Gi-Oh! Millennium Duels,PS3_b,Konami Digital Entertainment,Unknown,,,,,,,,,,4/29/2014,,#VALUE!,,0,0,
Yu-Gi-Oh! Millennium Duels,X360_b,Konami Digital Entertainment,Unknown,,,,,,,,,,4/29/2014,,#VALUE!,,0,0,
The Amazing Spider-Man 2 (2014),PS4_b,Activision,Beenox,,,,,0.56m,0.20m,0.26m,0.02m,0.09m,4/29/2014,3/19/2018,0.56,,0.56,0.56,
JoJo's Bizarre Adventure: All Star Battle,PS3_b,Namco Bandai Games,CyberConnect2,,,,0.55m,,,,,,4/29/2014,5/24/2018,#VALUE!,,0,0,
The Amazing Spider-Man 2 (2014),PS3_b,Activision,Beenox,,,,,0.27m,0.06m,0.14m,0.02m,0.04m,4/29/2014,3/19/2018,0.27,,0.27,0.27,
The Amazing Spider-Man 2 (2014),X360_b,Activision,Beenox,,,,,0.25m,0.12m,0.12m,,0.02m,4/29/2014,3/19/2018,0.25,,0.25,0.25,
The Amazing Spider-Man 2 (2014),XOne_b,Activision,Beenox,,,,,0.22m,0.12m,0.08m,,0.02m,4/29/2014,3/19/2018,0.22,,0.22,0.22,
The Amazing Spider-Man 2 (2014),3DS_b,Activision,High Voltage Software,,,,,0.06m,0.03m,0.03m,,0.01m,4/29/2014,3/19/2018,0.06,,0.06,0.06,
The Amazing Spider-Man 2 (2014),WiiU_b,Activision,Beenox,,,,,0.06m,0.03m,0.03m,,0.00m,4/29/2014,3/19/2018,0.06,,0.06,0.06,
Gardening Mama 2: Forest Friends,3DS_b,Majesco Entertainment,Cooking Mama Ltd.,,,,,0.01m,,0.01m,,0.00m,4/29/2014,1/24/2019,0.01,,0.01,0.01,
Legends of Oz: Dorothy's Return,3DS_b,GameMill,"Black Lantern Studios, Inc.",,,,,0.01m,,0.01m,,0.00m,4/29/2014,5/7/2019,0.01,,0.01,0.01,
The Amazing Spider-Man 2 (2014),PC_b,Activision,Beenox,,,,,0.01m,,0.01m,,0.00m,4/29/2014,3/19/2018,0.01,,0.01,0.01,
Daylight,PS4_b,Atlus,Unknown,,,,,,,,,,4/29/2014,,#VALUE!,,0,0,
Daylight,PC_b,Zombie Studios,Unknown,,,,,,,,,,4/29/2014,,#VALUE!,,0,0,
Nicolas Eymerich - The Inquisitor,OSX_b,Plug In Digital,Unknown,,,,,,,,,,4/30/2014,,#VALUE!,,0,0,
Nicolas Eymerich - The Inquisitor,PC_b,Plug In Digital,Unknown,,,,,,,,,,4/30/2014,,#VALUE!,,0,0,
RPG Soul Historica,And_b,"Kotobuki Solution Co., Ltd.","Kotobuki Solution Co., Ltd.",,,,,,,,,,4/30/2014,,#VALUE!,,0,0,
Zombie Street,3DS_b,Arc System Works,Unknown,,,,,,,,,,4/30/2014,,#VALUE!,,0,0,
Serious Sam Classics: Revolution,PC_b,Devolver Digital,Croteam,,,,0.17m,,,,,,4/30/2014,12/27/2018,#VALUE!,,0,0,
Child of Light,PS4_b,Ubisoft,Ubisoft Montreal,8.3,,,,0.05m,,0.01m,0.04m,0.00m,4/30/2014,12/30/2018,0.05,,0.05,0.05,
Child of Light,PC_b,Ubisoft,Ubisoft Montreal,,,,,0.01m,,0.01m,,0.00m,4/30/2014,12/30/2018,0.01,,0.01,0.01,
Black Rainbow,PC_b,Unknown,Unknown,,,,,,,,,,4/30/2014,,#VALUE!,,0,0,
Black Rainbow,OSX_b,Unknown,Unknown,,,,,,,,,,4/30/2014,,#VALUE!,,0,0,
Black Rainbow,And_b,Unknown,Unknown,,,,,,,,,,4/30/2014,,#VALUE!,,0,0,
Child of Light,XOne_b,Ubisoft,Ubisoft Montreal,,,,,,,,,,4/30/2014,12/30/2018,#VALUE!,,0,0,
Child of Light,X360_b,Ubisoft,Ubisoft Montreal,,,,,,,,,,4/30/2014,12/30/2018,#VALUE!,,0,0,
Child of Light,WiiU_b,Ubisoft,Ubisoft Montreal,,,,,,,,,,4/30/2014,12/30/2018,#VALUE!,,0,0,
Child of Light,PS3_b,Ubisoft,Ubisoft Montreal,,,,,,,,,,4/30/2014,12/30/2018,#VALUE!,,0,0,
Croixleur Sigma,PC_b,SCEA Studio San Diego,Unknown,,,,,,,,,,4/30/2014,,#VALUE!,,0,0,
CSI: Hidden Crimes,And_b,Ubisoft,Unknown,,,,,,,,,,4/30/2014,,#VALUE!,,0,0,
DOORS 4 FREE - room escape -,And_b,Unknown,Unknown,,,,,,,,,,4/30/2014,,#VALUE!,,0,0,
Dr. Greylord,And_b,Unknown,Unknown,,,,,,,,,,4/30/2014,,#VALUE!,,0,0,
Leaping Larry,PC_b,Unknown,Unknown,,,,,,,,,,5/1/2014,,#VALUE!,,0,0,
Mach Rider,WiiU_b,Nintendo,Unknown,,,,,,,,,,5/1/2014,,#VALUE!,,0,0,
Mega Man Xtreme,3DS_b,Capcom,Unknown,,,,,,,,,,5/1/2014,,#VALUE!,,0,0,
METAL SLUG DEFENSE,And_b,SNK Playmore,Unknown,,,,,,,,,,5/1/2014,,#VALUE!,,0,0,
Mr. Bree+,PC_b,Unknown,Unknown,,,,,,,,,,5/1/2014,,#VALUE!,,0,0,
NEOTOKYO,PC_b,Unknown,Unknown,,,,,,,,,,5/1/2014,,#VALUE!,,0,0,
Picross e4,3DS_b,Jupiter Corporation,Unknown,,,,,,,,,,5/1/2014,,#VALUE!,,0,0,
Project Root,PC_b,Kiss,Unknown,,,,,,,,,,5/1/2014,,#VALUE!,,0,0,
RPG Soul of Deva,And_b,Kemco,Unknown,,,,,,,,,,5/1/2014,,#VALUE!,,0,0,
Snail Crusher,And_b,games2be GmbH,Unknown,,,,,,,,,,5/1/2014,,#VALUE!,,0,0,
Stick It to the Man,WiiU_b,Zoink Games,Unknown,,,,,,,,,,5/1/2014,,#VALUE!,,0,0,
Tiny Games - Knights & Dragons,3DS_b,"Reactor, Inc.",Unknown,,,,,,,,,,5/1/2014,,#VALUE!,,0,0,
Azada,3DS_b,Licensed 4U,Big Fish Games,,,,,0.03m,,0.03m,,0.00m,5/1/2014,4/27/2019,0.03,,0.03,0.03,
Touch Detective 3: Does Funghi Dream of Bananas?,3DS_b,Success,Success,,,,,0.01m,,,0.01m,,5/1/2014,5/7/2019,0.01,,0.01,0.01,
Abyss,WiiU_b,EnjoyUp Games,EnjoyUp Games,,,,,,,,,,5/1/2014,1/27/2018,#VALUE!,,0,0,
Armored Hunter Gunhound EX,PC_b,G.rev Ltd.,Unknown,,,,,,,,,,5/1/2014,,#VALUE!,,0,0,
Bridge Constructor Medieval,And_b,Headup Games,Unknown,,,,,,,,,,5/1/2014,,#VALUE!,,0,0,
Chaos Domain,PC_b,Kiss,Unknown,,,,,,,,,,5/1/2014,,#VALUE!,,0,0,
Kirby: Triple Deluxe,3DS_b,Nintendo,HAL Laboratory,,7.8,,2.66m,,,,,,5/2/2014,1/30/2018,#VALUE!,,0,0,
Shape Time!,And_b,Unknown,Unknown,,,,,,,,,,5/2/2014,,#VALUE!,,0,0,
Mario Golf: World Tour,3DS_b,Nintendo,Camelot Software Planning,8,8.1,,,0.49m,0.14m,0.15m,0.18m,0.03m,5/2/2014,1/9/2018,0.49,,0.49,0.49,
Akane the Kunoichi,PC_b,Haruneko,Unknown,,,,,,,,,,5/2/2014,,#VALUE!,,0,0,
ROTO,And_b,Lucid Games,Unknown,,,,,,,,,,5/3/2014,,#VALUE!,,0,0,
Tribeat,And_b,Unknown,Unknown,,,,,,,,,,5/4/2014,,#VALUE!,,0,0,
Country Living,And_b,DifferenceGames,Unknown,,,,,,,,,,5/4/2014,,#VALUE!,,0,0,
Hamster Universe,And_b,Atari Games(Midway),Unknown,,,,,,,,,,5/5/2014,,#VALUE!,,0,0,
The Desolate Hope,PC_b,Unknown,Unknown,,,,,,,,,,5/5/2014,,#VALUE!,,0,0,
WORLD END ECONOMiCA,Linux_b,Sekai Project,Spicy Tails,,,,,,,,,,5/5/2014,8/10/2018,#VALUE!,,0,0,
WORLD END ECONOMiCA,OSX_b,Sekai Project,Spicy Tails,,,,,,,,,,5/5/2014,8/10/2018,#VALUE!,,0,0,
WORLD END ECONOMiCA,PC_b,Sekai Project,Spicy Tails,,,,,,,,,,5/5/2014,8/10/2018,#VALUE!,,0,0,
Famaze,PC_b,Unknown,Unknown,,,,,,,,,,5/5/2014,,#VALUE!,,0,0,
MLB 14 The Show,PS4_b,Sony Computer Entertainment,SCE San Diego Studio,,8.3,,,0.73m,0.59m,,,0.14m,5/6/2014,3/16/2018,0.73,,0.73,0.73,
Borderlands 2,PSV_b,2K Games,Gearbox Software,,,,,0.68m,0.33m,0.18m,0.01m,0.16m,5/6/2014,4/6/2018,0.68,,0.68,0.68,
Shin Megami Tensei: Nocturne,PS3_b,Sony Computer Entertainment,Atlus Co.,,,,,,,,,,5/6/2014,8/5/2020,#VALUE!,,0,0,
SPORTSFRIENDS,PS4_b,Unknown,Unknown,,,,,,,,,,5/6/2014,,#VALUE!,,0,0,
SPORTSFRIENDS,PS3_b,Unknown,Unknown,,,,,,,,,,5/6/2014,,#VALUE!,,0,0,
Stick It to the Man,PS4_b,Zoink Games,Unknown,,,,,,,,,,5/6/2014,,#VALUE!,,0,0,
Sweezy Gunner,PC_b,Unknown,Unknown,,,,,,,,,,5/6/2014,,#VALUE!,,0,0,
God of War Collection,PSV_b,Sony Computer Entertainment,SCEA Santa Monica Studio,,,,,0.24m,0.10m,0.07m,0.02m,0.05m,5/6/2014,12/3/2018,0.24,,0.24,0.24,
8BitBoy,PC_b,AwesomeBlade,AwesomeBlade,,,,0.12m,,,,,,5/6/2014,4/16/2019,#VALUE!,,0,0,
Hakuouki: Junsouroku,PS3_b,Aksys Games,Idea Factory,,,,,0.07m,0.03m,,0.03m,0.01m,5/6/2014,,0.07,,0.07,0.07,
Hakuoki: Stories of the Shinsengumi,PS3_b,Aksys Games,Idea Factory,,,,,0.01m,0.01m,,,0.00m,5/6/2014,1/2/2019,0.01,,0.01,0.01,
Back To Life 2,OSX_b,Strategy First,Unknown,,,,,,,,,,5/6/2014,,#VALUE!,,0,0,
Back To Life 2,PC_b,Strategy First,Unknown,,,,,,,,,,5/6/2014,,#VALUE!,,0,0,
Broken Sword 5 - the Serpents Curse,PSV_b,Revolution,Unknown,,,,,,,,,,5/6/2014,,#VALUE!,,0,0,
Frederic: Evil Strikes Back,And_b,Forever Entertainment S.A.,Unknown,,,,,,,,,,5/7/2014,,#VALUE!,,0,0,
MLB Perfect Inning,And_b,Gamevil,Unknown,,,,,,,,,,5/7/2014,,#VALUE!,,0,0,
Peggle 2,X360_b,Electronic Arts,PopCap Games,,,,,,,,,,5/7/2014,,#VALUE!,,0,0,
Wicked Woods,OSX_b,Atlus,Unknown,,,,,,,,,,5/7/2014,,#VALUE!,,0,0,
Wicked Woods,PC_b,Atlus,Unknown,,,,,,,,,,5/7/2014,,#VALUE!,,0,0,
Bound By Flame,PS4_b,Focus Home Interactive,Spiders,,,,,0.21m,0.08m,0.09m,,0.04m,5/7/2014,10/31/2018,0.21,,0.21,0.21,
Bound By Flame,PC_b,Focus Home Interactive,Spiders,,,,0.17m,,,,,,5/7/2014,10/31/2018,#VALUE!,,0,0,
Bound By Flame,X360_b,Focus Home Interactive,Spiders,,,,,0.01m,,0.01m,,0.00m,5/7/2014,10/31/2018,0.01,,0.01,0.01,
Bound By Flame,PS3_b,Focus Home Interactive,Spiders,6,,,,0.01m,,0.01m,,0.00m,5/7/2014,10/31/2018,0.01,,0.01,0.01,
Blade Symphony,PC_b,Unknown,Unknown,,,,,,,,,,5/7/2014,,#VALUE!,,0,0,
Floras,And_b,Unknown,Unknown,,,,,,,,,,5/8/2014,,#VALUE!,,0,0,
Grinsia,3DS_b,Nicalis,Unknown,,,,,,,,,,5/8/2014,,#VALUE!,,0,0,
Jewel Quest IV: Heritage,3DS_b,Unknown,Unknown,,,,,,,,,,5/8/2014,,#VALUE!,,0,0,
Mega Man II,3DS_b,Capcom,Unknown,,,,,,,,,,5/8/2014,,#VALUE!,,0,0,
Mega Man III,3DS_b,Capcom,Unknown,,,,,,,,,,5/8/2014,,#VALUE!,,0,0,
Rover Rescue,PC_b,Kiss,Unknown,,,,,,,,,,5/8/2014,,#VALUE!,,0,0,
Sokomania 2: Cool Job,3DS_b,Cinemax,Unknown,,,,,,,,,,5/8/2014,,#VALUE!,,0,0,
Swipecart,PC_b,Unknown,Unknown,,,,,,,,,,5/8/2014,,#VALUE!,,0,0,
The Denpa Men 3: Rise of the Digi Toll,3DS_b,Genius Sonority Inc.,Genius Sonority Inc.,,,,,,,,,,5/8/2014,7/17/2018,#VALUE!,,0,0,
Wario Land 4,WiiU_b,Nintendo,Unknown,,,,,,,,,,5/8/2014,,#VALUE!,,0,0,
Full Mojo Rampage,PC_b,Over The Top Games,Unknown,,,,0.20m,,,,,,5/8/2014,,#VALUE!,,0,0,
Dragon Coins,And_b,Sega,Unknown,,,,,,,,,,5/8/2014,,#VALUE!,,0,0,
Fistful of Frags,Linux_b,Unknown,Unknown,,,,,,,,,,5/9/2014,,#VALUE!,,0,0,
Fistful of Frags,OSX_b,Unknown,Unknown,,,,,,,,,,5/9/2014,,#VALUE!,,0,0,
Fistful of Frags,PC_b,Unknown,Unknown,,,,,,,,,,5/9/2014,,#VALUE!,,0,0,
Lili: Child of Geos,PC_b,"BitMonster, Inc.",Unknown,,,,,,,,,,5/9/2014,,#VALUE!,,0,0,
Supreme Ruler 1936,PC_b,BattleGoat Studios,Unknown,,,,,,,,,,5/9/2014,,#VALUE!,,0,0,
The Culling Of The Cows,PC_b,Kiss,Unknown,,,,,,,,,,5/9/2014,,#VALUE!,,0,0,
Fantasy Grounds,PC_b,Unknown,Unknown,,,,,,,,,,5/9/2014,,#VALUE!,,0,0,
Kero Blaster,PC_b,Studio Pixel,Studio Pixel,,,,,,,,,,5/11/2014,8/20/2018,#VALUE!,,0,0,
Tiny Dice Dungeon,And_b,Kongregate,Unknown,,,,,,,,,,5/11/2014,,#VALUE!,,0,0,
Heavy Shooter,And_b,Unknown,Unknown,,,,,,,,,,5/12/2014,,#VALUE!,,0,0,
Million Dollar Arm,WinP_b,99Games,Unknown,,,,,,,,,,5/12/2014,,#VALUE!,,0,0,
4 Pics Mystery: Evolution,And_b,Unknown,Unknown,,,,,,,,,,5/12/2014,,#VALUE!,,0,0,
Chronology,PC_b,osao,Unknown,,,,,,,,,,5/12/2014,,#VALUE!,,0,0,
Dawnkeeper: Last Survivors,And_b,Unknown,Unknown,,,,,,,,,,5/12/2014,,#VALUE!,,0,0,
Memento Mori 2: Guardians of Immortality,PC_b,Bohemia Interactive,Centauri Production,,,,,,,,,,5/13/2014,,#VALUE!,,0,0,
Serious Sam 3: BFE,PS3_b,Devolver Digital,Croteam,,,,,,,,,,5/13/2014,12/27/2018,#VALUE!,,0,0,
SheepOrama,And_b,Unknown,Unknown,,,,,,,,,,5/13/2014,,#VALUE!,,0,0,
Soul Sacrifice Delta,PSV_b,Sony Computer Entertainment,SCE Japan Studio,,,,,0.23m,0.00m,0.08m,0.12m,0.02m,5/13/2014,9/16/2018,0.23,,0.23,0.23,
8BitBoy,OSX_b,AwesomeBlade,AwesomeBlade,,,,,,,,,,5/13/2014,4/16/2019,#VALUE!,,0,0,
Ascendant,Linux_b,Unknown,Unknown,,,,,,,,,,5/13/2014,,#VALUE!,,0,0,
Ascendant,OSX_b,Unknown,Unknown,,,,,,,,,,5/13/2014,,#VALUE!,,0,0,
Ascendant,PC_b,Unknown,Unknown,,,,,,,,,,5/13/2014,,#VALUE!,,0,0,
GoTuizz,And_b,Bulkypix,Unknown,,,,,,,,,,5/14/2014,,#VALUE!,,0,0,
S.O.L Stone of Life EX,And_b,Oddy Arts,Oddy Arts,,,,,,,,,,5/14/2014,,#VALUE!,,0,0,
Spectra 8bit Racing,PC_b,NetherRealm Studios / Other Ocean Interactive,NetherRealm Studios / Other Ocean Interactive,,,,,,,,,,5/14/2014,,#VALUE!,,0,0,
Super Time Force,XOne_b,Capybara Games,Unknown,,,,,,,,,,5/14/2014,,#VALUE!,,0,0,
Super Time Force,X360_b,Capybara Games,Unknown,,,,,,,,,,5/14/2014,,#VALUE!,,0,0,
The Story of a Star,And_b,Bally Midway,Unknown,,,,,,,,,,5/14/2014,,#VALUE!,,0,0,
Bravada,PC_b,Unknown,Unknown,,,,,,,,,,5/14/2014,,#VALUE!,,0,0,
Bravada,Linux_b,Unknown,Unknown,,,,,,,,,,5/14/2014,,#VALUE!,,0,0,
Bravada,OSX_b,Unknown,Unknown,,,,,,,,,,5/14/2014,,#VALUE!,,0,0,
Clash of Lords 2,And_b,IGG.com,Unknown,,,,,,,,,,5/14/2014,,#VALUE!,,0,0,
BattleBlock Theater,PC_b,The Behemoth,The Behemoth,,,,3.61m,,,,,,5/15/2014,11/18/2018,#VALUE!,,0,0,
Hegemony Rome: The Rise of Caesar,PC_b,Unknown,Unknown,,,,,,,,,,5/15/2014,,#VALUE!,,0,0,
In Verbis Virtus,And_b,Choice of Games,Unknown,,,,,,,,,,5/15/2014,,#VALUE!,,0,0,
Magnetic Cube,PC_b,Wicked Loot,Unknown,,,,,,,,,,5/15/2014,,#VALUE!,,0,0,
Maleficent Free Fall,PC_b,Disney Interactive Studios,Unknown,,,,,,,,,,5/15/2014,,#VALUE!,,0,0,
Maleficent Free Fall,WinP_b,Disney Interactive Studios,Unknown,,,,,,,,,,5/15/2014,,#VALUE!,,0,0,
Maleficent Free Fall,And_b,Disney Interactive Studios,Unknown,,,,,,,,,,5/15/2014,,#VALUE!,,0,0,
Mega Man IV,3DS_b,Capcom,Unknown,,,,,,,,,,5/15/2014,,#VALUE!,,0,0,
Moon Chronicles,3DS_b,Renegade Kid,Unknown,,,,,,,,,,5/15/2014,,#VALUE!,,0,0,
Neighbourhood Necromancer,And_b,Choice of Games,Unknown,,,,,,,,,,5/15/2014,,#VALUE!,,0,0,
Orc Attack: Flatulent Rebellion,PC_b,Unknown,Unknown,,,,,,,,,,5/15/2014,,#VALUE!,,0,0,
QBEH-1: The Atlas Cube,PC_b,Unknown,Unknown,,,,,,,,,,5/15/2014,,#VALUE!,,0,0,
Scram Kitty and his Buddy on Rails,WiiU_b,Dakko Dakko,Unknown,,,,,,,,,,5/15/2014,,#VALUE!,,0,0,
Timberman,And_b,Unknown,Unknown,,,,,,,,,,5/15/2014,,#VALUE!,,0,0,
United Eleven,PC_b,Nexon,Unknown,,,,,,,,,,5/15/2014,,#VALUE!,,0,0,
The IdolM@ster: One for All,PS3_b,Namco Bandai Games,Bandai Namco Games,,,,,0.13m,,,0.13m,,5/15/2014,11/10/2018,0.13,,0.13,0.13,
Heavy Bullets,PC_b,Devolver Digital,Terri Vellmann,,,,0.12m,,,,,,5/15/2014,4/8/2019,#VALUE!,,0,0,
Moe Chronicle,PSV_b,Compile Heart,Compile Heart,,,,,0.08m,,,0.08m,,5/15/2014,12/12/2018,0.08,,0.08,0.08,
4444,And_b,Bulkypix,Unknown,,,,,,,,,,5/15/2014,,#VALUE!,,0,0,
Adventures of Lolo,WiiU_b,Nintendo,Unknown,,,,,,,,,,5/15/2014,,#VALUE!,,0,0,
ARC STYLE: Baseball 3D,3DS_b,Arc System Works,Unknown,,,,,,,,,,5/15/2014,,#VALUE!,,0,0,
BattleBlock Theater,Linux_b,The Behemoth,The Behemoth,,,,,,,,,,5/15/2014,11/18/2018,#VALUE!,,0,0,
Candy Match 3,3DS_b,Big Ben Interactive,Unknown,,,,,,,,,,5/15/2014,,#VALUE!,,0,0,
Color Zen,WiiU_b,Cypronia,Unknown,,,,,,,,,,5/15/2014,,#VALUE!,,0,0,
Deep Sea Creatures,DSi_b,Collavier Corporation,Unknown,,,,,,,,,,5/15/2014,,#VALUE!,,0,0,
Deep Sea Creatures,3DS_b,Collavier Corporation,Unknown,,,,,,,,,,5/15/2014,,#VALUE!,,0,0,
Fearless Fantasy,PC_b,Unknown,Unknown,,,,,,,,,,5/15/2014,,#VALUE!,,0,0,
Minecraft,PS3_b,Sony Computer Entertainment America,Mojang,,,,,6.05m,2.21m,2.86m,,0.99m,5/16/2014,8/5/2018,6.05,,6.05,6.05,
Flockers,PC_b,Team17 Software,Unknown,,,,,,,,,,5/16/2014,,#VALUE!,,0,0,
Flower Shop: Summer In Fairbrook,Linux_b,Winter Wolves Studio,Unknown,,,,,,,,,,5/16/2014,,#VALUE!,,0,0,
Godzilla: Smash3,And_b,"Rogue Play, Inc.",Unknown,,,,,,,,,,5/16/2014,,#VALUE!,,0,0,
Rage Runner,PC_b,Plug In Digital,Unknown,,,,,,,,,,5/16/2014,,#VALUE!,,0,0,
Rage Runner,OSX_b,Plug In Digital,Unknown,,,,,,,,,,5/16/2014,,#VALUE!,,0,0,
Speed Kills,PC_b,Kiss,Holy Warp,,,,,,,,,,5/16/2014,4/21/2019,#VALUE!,,0,0,
Sweet Lily Dreams,PC_b,Unknown,Unknown,,,,,,,,,,5/16/2014,,#VALUE!,,0,0,
RADical ROACH Remastered,PC_b,DL Softworks,DL Softworks,,,,0.24m,,,,,,5/16/2014,2/11/2019,#VALUE!,,0,0,
Chompy Chomp Chomp,PC_b,Kiss,Unknown,,,,,,,,,,5/16/2014,,#VALUE!,,0,0,
Dark Scavenger,PC_b,Unknown,Unknown,,,,,,,,,,5/16/2014,,#VALUE!,,0,0,
Dark Scavenger,OSX_b,Unknown,Unknown,,,,,,,,,,5/16/2014,,#VALUE!,,0,0,
Flip,PC_b,Unknown,Unknown,,,,,,,,,,5/17/2014,,#VALUE!,,0,0,
Flip,And_b,Unknown,Unknown,,,,,,,,,,5/17/2014,,#VALUE!,,0,0,
Legend of Roland: Action RPG,And_b,Happy Mage,Happy Mage,,,,,,,,,,5/17/2014,,#VALUE!,,0,0,
NANACA+CRASH,And_b,Unknown,Unknown,,,,,,,,,,5/17/2014,,#VALUE!,,0,0,
Alice - Behind the Mirror full - A Hidden Object Adventure,And_b,Anuman,Unknown,,,,,,,,,,5/17/2014,,#VALUE!,,0,0,
Fuzion Pirates,And_b,CJ Internet Corp.,Unknown,,,,,,,,,,5/19/2014,,#VALUE!,,0,0,
Paradigm Shift,PC_b,Unknown,Unknown,,,,,,,,,,5/19/2014,,#VALUE!,,0,0,
Photos With Mario,3DS_b,Nintendo,Nintendo,,,,,,,,,,5/19/2014,9/5/2018,#VALUE!,,0,0,
Retro Game Crunch,PC_b,Shaun Inman,Unknown,,,,,,,,,,5/19/2014,,#VALUE!,,0,0,
Retro Game Crunch,OSX_b,Shaun Inman,Unknown,,,,,,,,,,5/19/2014,,#VALUE!,,0,0,
Array,And_b,Unknown,Unknown,,,,,,,,,,5/19/2014,,#VALUE!,,0,0,
DRAKERZ-Confrontation,PC_b,Unknown,Unknown,,,,,,,,,,5/19/2014,,#VALUE!,,0,0,
FIFA 14,And_b,EA Sports,EA mobile,,,,,,,,,,5/19/2014,9/15/2018,#VALUE!,,0,0,
Wolfenstein: The New Order,PC_b,Bethesda Softworks,MachineGames,7.2,,,1.82m,,,,,,5/20/2014,1/4/2018,#VALUE!,,0,0,
Wolfenstein: The New Order,PS4_b,Bethesda Softworks,MachineGames,,,,,1.61m,0.48m,0.84m,0.03m,0.25m,5/20/2014,3/25/2019,1.61,,1.61,1.61,
Transistor,All_b,Supergiant Games,Supergiant Games,,,,1.00m,,,,,,5/20/2014,12/27/2020,#VALUE!,,0,0,
Wolfenstein: The New Order,XOne_b,Bethesda Softworks,MachineGames,,,,,0.75m,0.39m,0.30m,,0.06m,5/20/2014,3/25/2019,0.75,,0.75,0.75,
Flick Home Run! : Zombies,And_b,infinity pocket,Unknown,,,,,,,,,,5/20/2014,,#VALUE!,,0,0,
Modi Tsunamo,And_b,Milestone,Unknown,,,,,,,,,,5/20/2014,,#VALUE!,,0,0,
Nun Attack Origins: Yuki's Silent Quest,And_b,Frima Studio,Unknown,,,,,,,,,,5/20/2014,,#VALUE!,,0,0,
PES Manager,And_b,Konami Digital Entertainment,Unknown,,,,,,,,,,5/20/2014,,#VALUE!,,0,0,
Putty Squad,3DS_b,Maximum Games,System 3,,,,,,,,,,5/20/2014,9/17/2018,#VALUE!,,0,0,
Shin Megami Tensei: Digital Devil Saga,PS3_b,Atlus,Unknown,,,,,,,,,,5/20/2014,,#VALUE!,,0,0,
Sparkle 2,PS4_b,10tons Ltd,10tons Ltd,,,,,,,,,,5/20/2014,4/6/2019,#VALUE!,,0,0,
Sparkle 2,PSV_b,10tons Ltd,10tons Ltd,,,,,,,,,,5/20/2014,4/6/2019,#VALUE!,,0,0,
Stranded,OSX_b,Good Shepherd Entertainment,Unknown,,,,,,,,,,5/20/2014,,#VALUE!,,0,0,
Stranded,Linux_b,Good Shepherd Entertainment,Unknown,,,,,,,,,,5/20/2014,,#VALUE!,,0,0,
Stranded,PC_b,Good Shepherd Entertainment,Unknown,,,,,,,,,,5/20/2014,,#VALUE!,,0,0,
The Last Door,OSX_b,Phoenix Online Studios,Unknown,,,,,,,,,,5/20/2014,,#VALUE!,,0,0,
The Last Door,Linux_b,Phoenix Online Studios,Unknown,,,,,,,,,,5/20/2014,,#VALUE!,,0,0,
The Last Door,PC_b,Phoenix Online Studios,Unknown,,,,,,,,,,5/20/2014,,#VALUE!,,0,0,
Transistor,PS4_b,Supergiant Games,Supergiant Games,8.5,,,,,,,,,5/20/2014,4/20/2018,#VALUE!,,0,0,
Vertical Drop Heroes,PC_b,Unknown,Unknown,,,,,,,,,,5/20/2014,,#VALUE!,,0,0,
Wolfenstein: The New Order,PS3_b,Bethesda Softworks,MachineGames,,,,,0.46m,0.14m,0.22m,0.02m,0.07m,5/20/2014,3/25/2019,0.46,,0.46,0.46,
Wolfenstein: The New Order,X360_b,Bethesda Softworks,MachineGames,,,,,0.38m,0.18m,0.17m,,0.03m,5/20/2014,3/25/2019,0.38,,0.38,0.38,
Drakengard 3,PS3_b,Square Enix,Unknown,5.5,,,,0.32m,0.11m,,0.19m,0.02m,5/20/2014,,0.32,,0.32,0.32,
Mugen Souls Z,PS3_b,NIS America,Compile Heart,,,,,0.07m,0.02m,0.01m,0.04m,0.01m,5/20/2014,12/27/2018,0.07,,0.07,0.07,
Ascend: Hand of Kul,PC_b,Signal Studios,Unknown,,,,,,,,,,5/20/2014,,#VALUE!,,0,0,
Life of Pixel,PC_b,Unknown,Unknown,,,,,,,,,,5/21/2014,,#VALUE!,,0,0,
Life of Pixel,OSX_b,Unknown,Unknown,,,,,,,,,,5/21/2014,,#VALUE!,,0,0,
MacGyver: Deadly Descent,And_b,FairPlay Media Limited,Unknown,,,,,,,,,,5/21/2014,,#VALUE!,,0,0,
Max: the Curse of Brotherhood,XBL_b,Microsoft Studios,Press Play,,,,,,,,,,5/21/2014,3/23/2019,#VALUE!,,0,0,
Max: the Curse of Brotherhood,PC_b,Microsoft Studios,Press Play,,,,,,,,,,5/21/2014,3/23/2019,#VALUE!,,0,0,
Victim of Xen,PC_b,Unknown,Unknown,,,,,,,,,,5/21/2014,,#VALUE!,,0,0,
World of Guns: Gun Disassembly,PC_b,Unknown,Unknown,,,,,,,,,,5/21/2014,,#VALUE!,,0,0,
Q.U.B.E: Director's Cut,PC_b,Toxic Games,Toxic Games,,,,,,,,,,5/21/2014,4/17/2019,#VALUE!,,0,0,
Always Sometimes Monsters,PC_b,Devolver Digital,Unknown,,,,0.21m,,,,,,5/21/2014,,#VALUE!,,0,0,
Flower Farmer,And_b,Code 4 Development LLC,Unknown,,,,,,,,,,5/22/2014,,#VALUE!,,0,0,
