Game,Console,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Last Update,Stripped Sales,,No errors,Number Conversion,Total
Garou: Mark of the Wolves,NG_b,SNK,SNK Corporation,,,,,,,,,,2/25/2000,,#VALUE!,,0,0,
Phantom: Phantom of Inferno,PC_b,Nitro+,Nitro+,,,,,,,,,,2/25/2000,,#VALUE!,,0,0,
Draconus: Cult of the Wyrm,DC_b,Crave Entertainment,Treyarch,,7.2,,,,,,,,2/28/2000,,#VALUE!,,0,0,
Front Mission,Series_b,Square,G-Craft,,,,3.18m,,,,,,2/29/2000,2/29/2020,#VALUE!,,0,0,
Resident Evil Code: Veronica,All_b,Capcom,Capcom,,,,2.54m,,,,,,2/29/2000,10/11/2020,#VALUE!,,0,0,
Syphon Filter 2,PS_b,989 Studios,Eidetic,,,,,2.15m,1.50m,0.55m,0.02m,0.08m,2/29/2000,,2.15,,2.15,2.15,
Tony Hawk's Pro Skater,N64_b,Activision,Edge of Reality,,9.3,,,2.11m,1.68m,0.40m,,0.03m,2/29/2000,,2.11,,2.11,2.11,
Hot Shots Golf 2,PS_b,Sony Computer Entertainment,Clap Hanz,,,,,1.88m,0.25m,0.12m,1.48m,0.03m,2/29/2000,,1.88,,1.88,1.88,
Tony Hawk's Pro Skater,GB_b,Activision,Natsume,,7.1,,,1.33m,0.90m,0.38m,0.01m,0.05m,2/29/2000,,1.33,,1.33,1.33,
Resident Evil - Code: Veronica,DC_b,Capcom,Capcom,,9.2,,1.14m,,,,,,2/29/2000,,#VALUE!,,0,0,
South Park Rally,N64_b,Acclaim Entertainment,Tantalus Interactive,,4.2,,1.00m,,,,,,2/29/2000,,#VALUE!,,0,0,
MLB 2001,PS_b,Sony Computer Entertainment,989 Sports,,,,,0.89m,0.49m,0.34m,,0.06m,2/29/2000,,0.89,,0.89,0.89,
Need for Speed: Porsche Unleashed,PS_b,Electronic Arts,Eden Studios,,,,,0.77m,0.43m,0.29m,,0.05m,2/29/2000,,0.77,,0.77,0.77,
Majesty: The Fantasy Kingdom Sim,PC_b,Microprose,Cyberlore Studios,,,,,,,,,,2/29/2000,,#VALUE!,,0,0,
Might and Magic VIII: Day of the Destroyer,PC_b,3DO,"New World Computing, Inc.",,6.3,,,,,,,,2/29/2000,,#VALUE!,,0,0,
NASCAR 2000,PC_b,EA Sports,Stormfront Studios,,,,,,,,,,2/29/2000,,#VALUE!,,0,0,
Rayman,GB_b,Ubisoft,Ubisoft Montpellier,,9,,,,,,,,2/29/2000,,#VALUE!,,0,0,
Risk II,PC_b,Microprose,Hasbro Interactive,,,,,,,,,,2/29/2000,,#VALUE!,,0,0,
Soldier of Fortune,PC_b,Activision,Raven Software,,,,,,,,,,2/29/2000,,#VALUE!,,0,0,
Star Trek: Armada,PC_b,Activision,Mad Doc Software,,,,,,,,,,2/29/2000,,#VALUE!,,0,0,
Superbike 2000,PC_b,EA Sports,Milestone,,,,,,,,,,2/29/2000,,#VALUE!,,0,0,
Sword of the Berserk: Guts' Rage,DC_b,Eidos Interactive,Yuke's Future Media Creators,,7.9,,,,,,,,2/29/2000,,#VALUE!,,0,0,
Thief II: The Metal Age,PC_b,Eidos Interactive,Looking Glass,,,,,,,,,,2/29/2000,2/2/2018,#VALUE!,,0,0,
Tiger Woods PGA Tour 2000,PC_b,EA Sports,Rainbow Studios,,,,,,,,,,2/29/2000,,#VALUE!,,0,0,
Total Annihilation: Kingdoms - The Iron Plague,PC_b,GT Interactive,Cavedog Entertainment,,,,,,,,,,2/29/2000,,#VALUE!,,0,0,
Sammy Sosa High Heat Baseball 2001,PS_b,3DO,Team .366,,,,,0.58m,0.32m,0.22m,,0.04m,2/29/2000,,0.58,,0.58,0.58,
Die Hard Trilogy 2: Viva Las Vegas,PS_b,Fox Interactive,n-Space,,,,,0.49m,0.27m,0.18m,,0.03m,2/29/2000,,0.49,,0.49,0.49,
Gauntlet Legends,PS_b,Midway Games,Atari Games,,,,,0.47m,0.26m,0.18m,,0.03m,2/29/2000,,0.47,,0.47,0.47,
Hydro Thunder,PS_b,Midway Games,Blue Shift,,,,,0.46m,0.26m,0.17m,,0.03m,2/29/2000,,0.46,,0.46,0.46,
Virtua Striker 2,DC_b,Sega,Sega,,,,,0.32m,,,0.32m,,2/29/2000,,0.32,,0.32,0.32,
Front Mission 3,PS_b,Square,SquareSoft,,,,0.30m,,,,,,2/29/2000,,#VALUE!,,0,0,
Jeremy McGrath Supercross 2000,N64_b,Acclaim Entertainment,Acclaim Entertainment,,,,,0.29m,0.23m,0.06m,,0.00m,2/29/2000,,0.29,,0.29,0.29,
Q-Ball: Billiards Master,PS2_b,Take-Two Interactive,"ASK Co. Ltd., Ornith",,,,,0.27m,0.13m,0.10m,,0.04m,2/29/2000,,0.27,,0.27,0.27,
Superbike 2000,PS_b,EA Sports,Milestone,,,,,0.27m,0.15m,0.10m,,0.02m,2/29/2000,,0.27,,0.27,0.27,
Alundra 2: A New Legend Begins,PS_b,Activision,Matrix Software,,7.1,,,0.27m,0.15m,0.10m,,0.02m,2/29/2000,,0.27,,0.27,0.27,
Armored Core: Master of Arena,PS_b,Agetec,From Software,,7.2,,,0.26m,0.07m,0.05m,0.13m,0.02m,2/29/2000,,0.26,,0.26,0.26,
NHL Rock the Rink,PS_b,Electronic Arts,Electronic Arts,,,,,0.26m,0.14m,0.10m,,0.02m,2/29/2000,,0.26,,0.26,0.26,
Crusaders of Might and Magic,PS_b,3DO,3DO,,6,,,0.25m,0.14m,0.10m,,0.02m,2/29/2000,,0.25,,0.25,0.25,
F1 2000,PS_b,EA Sports,Visual Sciences,,,,,0.25m,0.14m,0.09m,,0.02m,2/29/2000,,0.25,,0.25,0.25,
All-Star Baseball 2001,N64_b,Acclaim Entertainment,High Voltage Software,,9.2,,,0.23m,0.22m,0.01m,,0.00m,2/29/2000,,0.23,,0.23,0.23,
Hydro Thunder,N64_b,Midway Games,Eurocom Entertainment Software,,,,,0.16m,0.13m,0.03m,,0.00m,2/29/2000,,0.16,,0.16,0.16,
Colin McRae Rally,PC_b,Codemasters,Codemasters,,9,,0.14m,,,,,,2/29/2000,,#VALUE!,,0,0,
Dead or Alive 2,DC_b,Tecmo,Team Ninja,,9,,,0.14m,,,0.14m,,2/29/2000,,0.14,,0.14,0.14,
CyberTiger,N64_b,Electronic Arts,Saffire Corporation,,,,,0.06m,0.05m,0.01m,,0.00m,2/29/2000,,0.06,,0.06,0.06,
Silent Bomber,PS_b,Bandai,CyberConnect2,,,,,0.02m,0.01m,0.01m,,0.00m,2/29/2000,,0.02,,0.02,0.02,
Croc 2,PC_b,Fox Interactive,Argonaut Games,,,,,0.00m,,0.00m,,,2/29/2000,,0.00,,0.00,0,
Army Men,GB_b,3DO,Digital Eclipse,,,,,,,,,,2/29/2000,,#VALUE!,,0,0,
Army Men: World War,PS_b,3DO,Unknown,,,,,,,,,,2/29/2000,,#VALUE!,,0,0,
BattleTanx: Global Assault,PS_b,3DO,3DO,,,,,,,,,,2/29/2000,,#VALUE!,,0,0,
ChuChu Rocket!,DC_b,Sega,Sonic Team,,8.5,,,,,,,,2/29/2000,,#VALUE!,,0,0,
ECW Hardcore Revolution,DC_b,Acclaim Entertainment,Acclaim Entertainment,,4.8,,,,,,,,2/29/2000,,#VALUE!,,0,0,
WWF SmackDown!,PS_b,THQ,Yuke's,,,,,3.58m,2.01m,1.35m,0.06m,0.16m,3/1/2000,,3.58,,3.58,3.58,
Gunship III,PC_b,Microprose,MicroProse,,,,,,,,,,3/1/2000,,#VALUE!,,0,0,
Jeremy McGrath Supercross 2000,GB_b,Acclaim Entertainment,M4 Limited,,,,,,,,,,3/1/2000,,#VALUE!,,0,0,
Shamus,GB_b,Vatical Entertainment,Junglevision Software,,,,,,,,,,3/1/2000,,#VALUE!,,0,0,
Street Fighter Alpha: Warriors' Dreams,GB_b,Capcom,Crawfish Interactive,,,,,,,,,,3/1/2000,,#VALUE!,,0,0,
Deception III: Dark Delusion,PS_b,Tecmo,Tecmo,,,,,0.04m,0.02m,0.01m,,0.00m,3/1/2000,,0.04,,0.04,0.04,
WWE 2K,Series_b,2K Games,Visual Concepts,,,,70.00m,,,,,,3/2/2000,3/2/2020,#VALUE!,,0,0,
Ace Combat 3: Electrosphere,PS_b,Namco,Namco,,7.6,,1.16m,,,,,,3/2/2000,,#VALUE!,,0,0,
Virtua Cop 2,DC_b,Sega,Sega-AM2,,,,,,,,,,3/2/2000,,#VALUE!,,0,0,
WWF SmackDown!,PS_b,THQ,Yuke's,,9,,,,,,,,3/2/2000,,#VALUE!,,0,0,
BeatMania Append 5thMix: Time to get down,PS_b,Konami,Konami,,,,,,,,,,3/2/2000,,#VALUE!,,0,0,
Hissatsu Pachi-Slot Station 3,PS_b,Sunsoft,SunSoft,,,,,,,,,,3/4/2000,,#VALUE!,,0,0,
Kakinoki Shogi IV,PS2_b,ASCII Entertainment,ASCII Entertainment,,,,,,,,,,3/4/2000,,#VALUE!,,0,0,
Uzumaki: Noroi Simulation,WS_b,Omega Micott,Omega Micott,,,,,,,,,,3/4/2000,,#VALUE!,,0,0,
DrumMania,PS2_b,Konami,Konami,,,,,0.15m,,,0.15m,,3/4/2000,,0.15,,0.15,0.15,
Aura Battler Dunbine,PS_b,Bandai,Bandai,,,,,,,,,,3/4/2000,,#VALUE!,,0,0,
Pok̩mon Stadium,N64_b,Nintendo,HAL Laboratory,,7.5,,5.46m,,,,,,3/6/2000,,#VALUE!,,0,0,
Pok̩mon Stadium,Series_b,Nintendo,Nintendo,,,,,,,,,,3/6/2000,8/12/2023,#VALUE!,,0,0,
Supreme Snowboarding,All_b,Infogrames,Housemarque,,,,1.50m,,,,,,3/7/2000,4/17/2021,#VALUE!,,0,0,
Championship Bass,PS_b,EA Sports,EA Seattle,,7.1,,,0.32m,0.18m,0.12m,,0.02m,3/7/2000,,0.32,,0.32,0.32,
Rayman 2: The Great Escape,DC_b,Ubisoft,Ubisoft Montpellier,,9.1,,,,,,,,3/8/2000,,#VALUE!,,0,0,
Mobil 1 Rally Championship,PS_b,Electronic Arts,HotGen Studios,,,,,0.12m,0.07m,0.04m,,0.01m,3/8/2000,,0.12,,0.12,0.12,
Army Men: Air Tactics,PC_b,3DO,3DO,,,,,,,,,,3/8/2000,,#VALUE!,,0,0,
Command & Conquer: Tiberian Sun - Firestorm,PC_b,Westwood Studios,Westwood Studios,,,,,,,,,,3/8/2000,,#VALUE!,,0,0,
Langrisser Millineum WS: The Last Century,WS_b,Bandai,Bandai,,,,,,,,,,3/9/2000,,#VALUE!,,0,0,
Renegade Racers,PS_b,Interplay,Interplay,,,,,0.03m,0.01m,0.01m,,0.00m,3/9/2000,,0.03,,0.03,0.03,
Boarder Zone,PC_b,Infogrames,Housemarque,,,,,0.00m,,0.00m,,0.00m,3/9/2000,,0.00,,0.00,0,
Medarot: Card Robottle Kabuto / Kuwagata Version,GB_b,Imagineer,Natsume,,,,,,,,,,3/10/2000,,#VALUE!,,0,0,
Totsugeki! Pappara Tai,GB_b,J-Wing,J-Wing,,,,,,,,,,3/10/2000,,#VALUE!,,0,0,
Doraemon Memories: Nobi Dai no Omoi Izaru Daibouken,GB_b,Epoch,Epoch,,,,,,,,,,3/10/2000,,#VALUE!,,0,0,
Triple Play 2001,PS_b,EA Sports,Treyarch,,,,,1.33m,0.74m,0.50m,,0.09m,3/14/2000,,1.33,,1.33,1.33,
Transformers: Beast Wars Transmetals,PS_b,BAM! Entertainment,Takara,,,,,0.11m,0.06m,0.04m,,0.01m,3/15/2000,,0.11,,0.11,0.11,
Medarot R: Parts Collection,PS_b,Imagineer,Natsume,,,,,,,,,,3/16/2000,,#VALUE!,,0,0,
Sennou Millenium,WS_b,Bandai,Bandai,,,,,,,,,,3/16/2000,,#VALUE!,,0,0,
Shanghai Dynasty,DC_b,Activision,Success,,,,,,,,,,3/16/2000,,#VALUE!,,0,0,
Sword of Moonlight: King's Field Making Tool,PC_b,From Software,From Software,,,,,,,,,,3/16/2000,,#VALUE!,,0,0,
Aitakute... Your Smiles in My Heart,PS_b,Konami,KCET,,,,,,,,,,3/16/2000,,#VALUE!,,0,0,
Macross 7:Ginger no Heart o Furuwa Sero!!,GB_b,Epoch,Epoch,,,,,,,,,,3/17/2000,,#VALUE!,,0,0,
RPG Tsukuru GB,GB_b,ASCII Entertainment,Kuusou Kagaku,,,,,,,,,,3/17/2000,,#VALUE!,,0,0,
Sylvania Melody: Mori no Nakama to Odori Mashi!,GB_b,Takara,Takara,,,,,,,,,,3/17/2000,,#VALUE!,,0,0,
Star Wars: Force Commander,PC_b,LucasArts,LucasArts,,,,,,,,,,3/21/2000,,#VALUE!,,0,0,
Top Gear Hyper-Bike,N64_b,Kemco,Snowblind Studios,,,,,0.06m,0.05m,0.01m,,0.00m,3/21/2000,,0.06,,0.06,0.06,
Roadsters,PS_b,Titus,Titus Software,,4.5,,,0.03m,0.02m,0.01m,,0.00m,3/21/2000,,0.03,,0.03,0.03,
Need for Speed: Porsche Unleashed,PC_b,Electronic Arts,EA Canada,,,,,,,,,,3/22/2000,,#VALUE!,,0,0,
Bass Landing 2,PS_b,ASCII Media Works,ASC Games,,,,,,,,,,3/22/2000,,#VALUE!,,0,0,
Lake Masters PRO for Dreamcast Plus!,DC_b,Dazz,Dazz,,,,,,,,,,3/23/2000,,#VALUE!,,0,0,
Macross: True Love Song,WS_b,Lay-Up,Lay-Up,,,,,,,,,,3/23/2000,,#VALUE!,,0,0,
Meta Communication Therapy: Ne Kiite,WS_b,Media Entertainment,Media Entertainment Inc.,,,,,,,,,,3/23/2000,,#VALUE!,,0,0,
Ten Made Jack: Odorokimamenoki Dai Tou Bou!!,PS_b,Enix,Exrays,,,,,,,,,,3/23/2000,,#VALUE!,,0,0,
Twinkle Star Sprites,DC_b,SNK,SNK Corporation,,,,,,,,,,3/23/2000,,#VALUE!,,0,0,
Walt Disney World Quest: Magical Racing Tour,PS_b,Eidos Interactive,Crystal Dynamics,,,,,0.45m,0.25m,0.17m,,0.03m,3/23/2000,,0.45,,0.45,0.45,
World Stadium 4,PS_b,Namco,Namco,,,,,0.16m,,,0.15m,0.01m,3/23/2000,,0.16,,0.16,0.16,
No.1 Muscle Ranking - Kinniku Banzuke Vol. 2: Aratanarugenkai Enochousen!,PS_b,Konami,Konami,,,,,0.15m,,,0.14m,0.01m,3/23/2000,,0.15,,0.15,0.15,
I.Q. Remix+: Intelligent Qube,PS2_b,Sony Computer Entertainment,SCEA,,,,,0.04m,,,0.04m,,3/23/2000,,0.04,,0.04,0.04,
Cyborg Kuro-Chan: Devil Fukkatsu!!,GB_b,Konami,Konami,,,,,,,,,,3/23/2000,,#VALUE!,,0,0,
Final Lap 2000,WS_b,Bandai,Bandai,,,,,,,,,,3/23/2000,,#VALUE!,,0,0,
Jagainu-kun,GB_b,Pack-In-Video,Pack-In-Video,,,,,,,,,,3/24/2000,,#VALUE!,,0,0,
Rebirth,PC_b,Pink Pineapple,Pink Pineapple,,,,,,,,,,3/24/2000,,#VALUE!,,0,0,
UEFA Champions League Season 1999/2000,PS_b,Eidos Interactive,Silicon Dreams,,,,,,,,,,3/24/2000,,#VALUE!,,0,0,
Baby Face,PC_b,Oz Club,Oz Project,,,,,,,,,,3/24/2000,,#VALUE!,,0,0,
Bakukyuu Renpatsu!! Super B-Daman Gekitan! Rising Valkyrie!,GB_b,Takara,Alpha Unit,,,,,,,,,,3/24/2000,,#VALUE!,,0,0,
Triple Play 2001,PC_b,EA Sports,Treyarch,,,,,,,,,,3/28/2000,,#VALUE!,,0,0,
Aliens Versus Predator: Gold Edition,PC_b,Fox Interactive,Rebellion Developments,,,,,,,,,,3/28/2000,,#VALUE!,,0,0,
Galerians,PS_b,Crave Entertainment,Polygon Magic,,,,,0.15m,0.08m,0.06m,,0.01m,3/29/2000,,0.15,,0.15,0.15,
Tzar: Burden of the Crown,PC_b,TalonSoft,Haemimont Games,,,,0.05m,,,,,,3/29/2000,,#VALUE!,,0,0,
Dead or Alive 2,PS2_b,Tecmo,Team Ninja,,,,,1.00m,0.30m,0.24m,0.38m,0.08m,3/30/2000,,1.00,,1.00,1,
Gakuen Battle Fishers: Yoky Shiimono wa Tsure,GB_b,Konami,Konami Computer Entertainment Nagoya,,,,,,,,,,3/30/2000,,#VALUE!,,0,0,
Get!! Colonies,DC_b,Sega,Sega,,,,,,,,,,3/30/2000,,#VALUE!,,0,0,
Grauen no Torikago Kapitel 4: Kaikou,DC_b,Sega,Sega,,,,,,,,,,3/30/2000,,#VALUE!,,0,0,
Hello Kitty no Magical Block,DC_b,Sega,Sega,,,,,,,,,,3/30/2000,,#VALUE!,,0,0,
Hissatsu Pachinko Station 8,PS_b,Sunsoft,SunSoft,,,,,,,,,,3/30/2000,,#VALUE!,,0,0,
Karan Koron Gakuen: Munekyun Hen,PS_b,J-Wing,Unknown,,,,,,,,,,3/30/2000,,#VALUE!,,0,0,
Moero! Pro Yakyuu Rookies,WS_b,Jaleco,Jaleco Entertainment,,,,,,,,,,3/30/2000,,#VALUE!,,0,0,
Pro Mahjong Kiwame D,DC_b,Athena,Athena,,,,,,,,,,3/30/2000,,#VALUE!,,0,0,
Simple 1500 Series Vol. 25: The Keiba,PS_b,D3 Publisher,Nekogumi,,,,,,,,,,3/30/2000,,#VALUE!,,0,0,
Tachyon: The Fringe,PC_b,NovaLogic,NovaLogic,,,,,,,,,,3/30/2000,,#VALUE!,,0,0,
Winning Post 4 Program 2000,DC_b,KOEI,Koei,,,,,,,,,,3/30/2000,,#VALUE!,,0,0,
World Neverland 2 Plus,DC_b,Riverhillsoft,Riverhillsoft,,,,,,,,,,3/30/2000,,#VALUE!,,0,0,
You Don't Know Jack: Louder! Faster! Funnier!,PC_b,Sierra Entertainment,"Jellyvision, Inc.",,,,,,,,,,3/30/2000,,#VALUE!,,0,0,
K-1 Oujya ni Narou!,PS_b,Xing Entertainment,Xing Entertainment,,,,,,,,,,3/30/2000,10/2/2020,#VALUE!,,0,0,
Power Pro Kun Pocket 2,GB_b,Konami,Diamond Head,,,,,0.25m,,,0.25m,,3/30/2000,,0.25,,0.25,0.25,
Super Robot Taisen Compact 2 Dai-1-Bu,WS_b,Bandai,Bandai,,,,,0.17m,,,0.17m,,3/30/2000,,0.17,,0.17,0.17,
Battlezone: Rise of the Black Dogs,N64_b,Crave Entertainment,Climax Group,,7.3,,,0.07m,0.06m,0.01m,,0.00m,3/30/2000,,0.07,,0.07,0.07,
Jikkyou Powerful Pro Yakyuu DreamCast Edition,DC_b,Konami,Diamond Head,,,,,0.06m,,,0.06m,,3/30/2000,,0.06,,0.06,0.06,
Worms Armageddon,N64_b,Infogrames,Team17 Software,,,,,0.04m,0.03m,0.01m,,0.00m,3/30/2000,,0.04,,0.04,0.04,
Rhapsody: A Musical Adventure,PS_b,Atlus,Nippon Ichi Software,,6.7,,,0.04m,0.02m,0.01m,,0.00m,3/30/2000,,0.04,,0.04,0.04,
Angelique History,PS_b,KOEI,Koei,,,,,,,,,,3/30/2000,,#VALUE!,,0,0,
Disc Derby,PS_b,Dazz,Nexus Interactive,,,,,,,,,,3/30/2000,,#VALUE!,,0,0,
Eve Zero,PS_b,NetVillage,NetVillage,,,,,,,,,,3/30/2000,,#VALUE!,,0,0,
Final Fight Revenge,SAT_b,Capcom,Capcom,,,,,,,,,,3/30/2000,,#VALUE!,,0,0,
Star Wars Episode 1: Jedi Power Battles,PS_b,LucasArts,LucasArts,,,,,1.21m,0.66m,0.48m,0.01m,0.06m,3/31/2000,,1.21,,1.21,1.21,
Gunship!,PC_b,Hasbro Interactive,Atari,,,,,,,,,,3/31/2000,,#VALUE!,,0,0,
KA-52 Team Alligator,PC_b,GT Interactive,Simis Ltd.,,,,,,,,,,3/31/2000,,#VALUE!,,0,0,
MDK2,DC_b,Interplay,BioWare Corp.,,8.9,,,,,,,,3/31/2000,,#VALUE!,,0,0,
Meitantei Conan: Kiganshima Hihou Densetsu,GB_b,Banpresto,Alpha Unit,,,,,,,,,,3/31/2000,,#VALUE!,,0,0,
Plasma Sword: Nightmare of Bilstein,DC_b,Capcom,Capcom,,5.7,,,,,,,,3/31/2000,,#VALUE!,,0,0,
Snowboard Champion,GB_b,Bottom Up,Dream Japan,,,,,,,,,,3/31/2000,,#VALUE!,,0,0,
StarLancer,PC_b,Microsoft,Digital Anvil,,,,,,,,,,3/31/2000,,#VALUE!,,0,0,
Tech Romancer,DC_b,Capcom,Capcom,,8.3,,,,,,,,3/31/2000,,#VALUE!,,0,0,
Tom Clancy's Rainbow Six: Rogue Spear Mission Pack: Urban Operations,PC_b,Red Storm Entertainment,Red Storm Entertainment,,,,,,,,,,3/31/2000,,#VALUE!,,0,0,
Speed Punks,PS_b,Sony Computer Entertainment,Fucom,,,,,0.20m,0.11m,0.08m,,0.01m,3/31/2000,,0.20,,0.20,0.2,
Urban Chaos,PS_b,Eidos Interactive,Mucky Foot Productions,,,,,0.10m,0.06m,0.04m,,0.01m,3/31/2000,,0.10,,0.10,0.1,
Itoi Shigesato no Bass Tsuri No. 1 Ketteihan!,N64_b,Nintendo,HAL Laboratory,,,,,0.07m,,,0.07m,,3/31/2000,8/30/2018,0.07,,0.07,0.07,
Itoi Shigesato no Bass Tsuri No. 1 Ketteihan!,N64_b,Nintendo,HAL Laboratory,,,,,0.07m,,,0.07m,,3/31/2000,8/30/2018,0.07,,0.07,0.07,
Romance of the Three Kingdoms VI: Awakening of the Dragon,PS_b,KOEI,Koei,,,,,0.05m,0.03m,0.02m,,0.00m,3/31/2000,,0.05,,0.05,0.05,
Test Drive Le Mans,PS_b,Infogrames,Eutechnyx,,,,,0.05m,0.03m,0.02m,,0.00m,3/31/2000,,0.05,,0.05,0.05,
Jojo's Bizarre Adventure,PS_b,Capcom,Capcom,,,,,0.02m,0.01m,0.01m,,0.00m,3/31/2000,,0.02,,0.02,0.02,
Vanark,PS_b,Jaleco,Jaleco,,,,,0.01m,0.01m,0.01m,,0.00m,3/31/2000,,0.01,,0.01,0.01,
Messiah,PC_b,Interplay,Shiny Entertainment,,,,,0.00m,,0.00m,,,3/31/2000,,0.00,,0.00,0,
Allegiance,PC_b,Microsoft,Microsoft Game Studios,,,,,,,,,,3/31/2000,,#VALUE!,,0,0,
Arle no Bouken: Mahou no Jewel,GB_b,Compile,Compile,,,,,,,,,,3/31/2000,,#VALUE!,,0,0,
Championship Bass,PC_b,EA Sports,EA Seattle,,,,,,,,,,3/31/2000,,#VALUE!,,0,0,
F1 2000,PC_b,EA Sports,Visual Sciences,,,,,,,,,,3/31/2000,,#VALUE!,,0,0,
Ghoul Panic,PS_b,Namco,Eighting/Raizing,,,,,,,,,,4/1/2000,,#VALUE!,,0,0,
Heroes of Might and Magic III: The Shadow of Death,PC_b,3DO,New World Computing,,,,,,,,,,4/1/2000,,#VALUE!,,0,0,
Millennium Winter Sports,GB_b,Konami,Konami Computer Entertainment Osaka,,,,,,,,,,4/1/2000,,#VALUE!,,0,0,
Pajama Sam 3: You Are What You Eat From Your Head To Your Feet,PC_b,Humongous,Humongous Entertainment,,,,,,,,,,4/1/2000,,#VALUE!,,0,0,
WCW Mayhem,GB_b,Electronic Arts,2n Productions,,,,,,,,,,4/1/2000,,#VALUE!,,0,0,
Winnie the Pooh: Adventures in the 100 Acre Wood,GB_b,NewKidCo,NewKidCo,,,,,,,,,,4/1/2000,,#VALUE!,,0,0,
Carmageddon,GB_b,Titus,Aqua Pacific,,,,,,,,,,4/1/2000,,#VALUE!,,0,0,
Tom Clancy's Rainbow Six,GB_b,Red Storm Entertainment,Crawfish Interactive,,,,,,,,,,4/3/2000,,#VALUE!,,0,0,
Star Wars Episode I Racer,DC_b,LucasArts,LucasArts,,6.6,,,,,,,,4/4/2000,,#VALUE!,,0,0,
Harukanaru Toki no Naka de,PS_b,KOEI,Koei / Inis,,,,,,,,,,4/6/2000,,#VALUE!,,0,0,
Nobunaga no Yabou: Reppuuden with Power-Up Kit,PS_b,KOEI,Koei / Inis,,,,,,,,,,4/6/2000,,#VALUE!,,0,0,
Pocket Fighter,WS_b,Bandai,Soft Machine,,,,,,,,,,4/6/2000,,#VALUE!,,0,0,
San Goku Shi II for WonderSwan,WS_b,KOEI,Koei/Inis,,,,,,,,,,4/6/2000,,#VALUE!,,0,0,
San Goku Shi VI with Power-Up Kit,DC_b,KOEI,Koei,,,,,,,,,,4/6/2000,,#VALUE!,,0,0,
Super Euro Soccer 2000,DC_b,Imagineer,Rage Software,,,,,,,,,,4/6/2000,,#VALUE!,,0,0,
Chess 2000,PS_b,Unbalance,Oxford Softworks,,,,,,,,,,4/6/2000,,#VALUE!,,0,0,
Milky Space: Hishiki Sexroid,PC_b,Unknown,Mesa,,,,,,,,,,4/7/2000,,#VALUE!,,0,0,
Princess Memory,PC_b,Cocktail Soft,Cocktail Soft,,,,,,,,,,4/7/2000,,#VALUE!,,0,0,
Pok̩mon Trading Card Game,GB_b,Nintendo,Hudson Soft,,8.3,,3.72m,,,,,,4/10/2000,,#VALUE!,,0,0,
Hyper Force,AJ_b,Songbird Productions,Visual Impact,,,,,,,,,,4/10/2000,,#VALUE!,,0,0,
Imperium Galactica II: Alliances,PC_b,GT Interactive,Digital Reality,,,,,,,,,,4/10/2000,,#VALUE!,,0,0,
Gaia Master,PS_b,Capcom,Capcom,,,,,,,,,,4/13/2000,,#VALUE!,,0,0,
Hello Kitty no Onnaru Mail,DC_b,Sega,Sega,,,,,,,,,,4/13/2000,,#VALUE!,,0,0,
Tiny Bullets,PS_b,Sony Computer Entertainment,Contrail,,,,,,,,,,4/13/2000,,#VALUE!,,0,0,
Yu-Gi-Oh! Monster Capture GB,GB_b,Konami,Konami,,,,,0.14m,,,0.14m,,4/13/2000,,0.14,,0.14,0.14,
BattleTanx,GB_b,3DO,Lucky Chicken,,,,,,,,,,4/13/2000,,#VALUE!,,0,0,
DevilMan,PS_b,Bandai,Bandai,,,,,,,,,,4/13/2000,,#VALUE!,,0,0,
Lemon: Kageetei no Nostalgia,PC_b,13cm,13cm,,,,,,,,,,4/14/2000,,#VALUE!,,0,0,
Seipoi Densetsu,GB_b,Gaps,Gaps,,,,,,,,,,4/14/2000,,#VALUE!,,0,0,
John Romero's Daikatana,PC_b,Eidos Interactive,Ion Storm,,4,,,0.00m,,0.00m,,,4/14/2000,,0.00,,0.00,0,
Samurai Shodown: Warrios Rage,PS_b,SNK,SNK Corporation,,,,,0.01m,0.01m,0.00m,,0.00m,4/18/2000,,0.01,,0.01,0.01,
4X4 World Trophy,PS_b,Infogrames,Infogrames,,,,,,,,,,4/19/2000,,#VALUE!,,0,0,
Karan Koron Gakuen: Byuarabu Hen,PS_b,J-Wing,Unknown,,,,,,,,,,4/20/2000,,#VALUE!,,0,0,
Lode Runner for WonderSwan,WS_b,Banpresto,Banpresto,,,,,,,,,,4/20/2000,,#VALUE!,,0,0,
Sakura Momoko Gekijou: Kojikoji,DC_b,Marvelous Interactive,Marvelous,,,,,,,,,,4/20/2000,,#VALUE!,,0,0,
Slither Link,WS_b,Bandai,Bandai,,,,,,,,,,4/20/2000,,#VALUE!,,0,0,
Wizardry: Dimguil,PS_b,ASCII Entertainment,Soliton,,,,,,,,,,4/20/2000,,#VALUE!,,0,0,
Dancing Stage featuring Dreams Come True,PS_b,Konami,KCET,,,,,,,,,,4/20/2000,,#VALUE!,,0,0,
Fukakutei Sekai no Tantei Shinshi,PC_b,Unknown,Digi Anime Coporation,,,,,,,,,,4/21/2000,,#VALUE!,,0,0,
Ide Yosuke no Mahjong Juku,N64_b,Seta Corporation,Seta Corporation,,,,,,,,,,4/21/2000,,#VALUE!,,0,0,
